"","Date","Home","Away","HomeGoals","AwayGoals"
"1717",2015-06-05,"Houston Dynamo","NY Red Bulls",4,2
"1718",2015-06-06,"D.C. United","Toronto FC",1,2
"1719",2015-06-06,"Philadelphia","NYCFC",1,2
"1720",2015-06-06,"Columbus Crew","Montreal Impact",1,2
"1721",2015-06-06,"LA Galaxy","Vancouver",0,1
"1722",2015-06-06,"Sporting KC","Seattle",1,0
"1723",2015-06-06,"Chicago Fire","Orlando City",2,3
"1724",2015-06-06,"Portland Timbers","New England",2,0
"1725",2015-06-07,"Real Salt Lake","Colorado Rapids",0,0
"1726",2015-06-07,"San Jose","FC Dallas",0,0
"1727",2015-06-13,"NYCFC","Montreal Impact",3,1
"1728",2015-06-13,"Seattle","FC Dallas",3,0
"1729",2015-06-13,"New England","Chicago Fire",2,0
"1730",2015-06-13,"Columbus Crew","LA Galaxy",1,1
"1731",2015-06-14,"Orlando City","D.C. United",1,0
"1732",2015-06-19,"Colorado Rapids","FC Dallas",1,1
"1733",2015-06-20,"Seattle","San Jose",0,2
"1734",2015-06-20,"NY Red Bulls","Vancouver",1,2
"1735",2015-06-20,"Toronto FC","NYCFC",0,2
"1736",2015-06-20,"Portland Timbers","Houston Dynamo",2,0
"1737",2015-06-20,"LA Galaxy","Philadelphia",5,1
"1738",2015-06-20,"Montreal Impact","Orlando City",2,0
"1739",2015-06-21,"D.C. United","New England",2,1
"1740",2015-06-21,"Real Salt Lake","Sporting KC",2,1
"1741",2015-06-24,"Philadelphia","Seattle",1,0
"1742",2015-06-24,"Orlando City","Colorado Rapids",2,0
"1743",2015-06-24,"Columbus Crew","New England",2,1
"1744",2015-06-24,"NY Red Bulls","Real Salt Lake",1,0
"1745",2015-06-24,"Chicago Fire","D.C. United",0,1
"1746",2015-06-24,"LA Galaxy","Portland Timbers",5,0
"1747",2015-06-24,"Toronto FC","Montreal Impact",3,1
"1748",2015-06-26,"FC Dallas","Houston Dynamo",2,0
"1749",2015-06-27,"Toronto FC","D.C. United",0,0
"1750",2015-06-27,"Philadelphia","Montreal Impact",2,2
"1751",2015-06-27,"New England","Vancouver",1,2
"1752",2015-06-27,"Sporting KC","Colorado Rapids",2,0
"1753",2015-06-27,"San Jose","LA Galaxy",3,1
"1754",2015-06-27,"Real Salt Lake","Columbus Crew",2,2
"1755",2015-06-28,"Portland Timbers","Seattle",4,1
"1756",2015-06-28,"NYCFC","NY Red Bulls",1,3
"1757",2015-07-03,"Houston Dynamo","Chicago Fire",1,1
"1758",2015-07-03,"Seattle","D.C. United",1,0
"1759",2015-07-04,"Colorado Rapids","Vancouver",2,1
"1760",2015-07-04,"Columbus Crew","NY Red Bulls",2,1
"1761",2015-07-04,"LA Galaxy","Toronto FC",4,0
"1762",2015-07-04,"Real Salt Lake","Orlando City",1,1
"1763",2015-07-04,"FC Dallas","New England",3,0
"1764",2015-07-04,"Montreal Impact","NYCFC",1,2
"1765",2015-07-05,"Portland Timbers","San Jose",1,0
"1766",2015-07-10,"San Jose","Houston Dynamo",0,2
"1767",2015-07-11,"NY Red Bulls","New England",4,1
"1768",2015-07-11,"Philadelphia","Portland Timbers",3,0
"1769",2015-07-11,"Colorado Rapids","Real Salt Lake",3,1
"1770",2015-07-11,"Orlando City","FC Dallas",0,2
"1771",2015-07-11,"Chicago Fire","Seattle",1,0
"1772",2015-07-11,"Montreal Impact","Columbus Crew",3,0
"1773",2015-07-12,"NYCFC","Toronto FC",4,4
"1774",2015-07-12,"Vancouver","Sporting KC",0,1
"1775",2015-07-15,"Chicago Fire","Columbus Crew",0,1
"1776",2015-07-17,"LA Galaxy","San Jose",5,2
"1777",2015-07-18,"Toronto FC","Philadelphia",2,1
"1778",2015-07-18,"Seattle","Colorado Rapids",0,1
"1779",2015-07-18,"Orlando City","NY Red Bulls",0,2
"1780",2015-07-18,"New England","NYCFC",1,0
"1781",2015-07-18,"Sporting KC","Montreal Impact",2,1
"1782",2015-07-18,"Portland Timbers","Vancouver",1,1
"1783",2015-07-18,"FC Dallas","D.C. United",2,1
"1784",2015-07-18,"Real Salt Lake","Houston Dynamo",2,0
"1785",2015-07-19,"Columbus Crew","Chicago Fire",3,1
"1786",2015-07-24,"Real Salt Lake","Sporting KC",2,1
"1787",2015-07-25,"Columbus Crew","Toronto FC",3,3
"1788",2015-07-25,"Chicago Fire","New England",2,2
"1789",2015-07-25,"FC Dallas","Portland Timbers",4,1
"1790",2015-07-25,"Montreal Impact","Seattle",1,0
"1791",2015-07-25,"Houston Dynamo","LA Galaxy",3,0
"1792",2015-07-26,"NYCFC","Orlando City",5,3
"1793",2015-07-26,"Vancouver","San Jose",3,1
"1794",2015-07-26,"D.C. United","Philadelphia",3,2
"1795",2015-08-01,"NYCFC","Montreal Impact",2,3
"1796",2015-08-01,"D.C. United","Real Salt Lake",6,4
"1797",2015-08-01,"Philadelphia","NY Red Bulls",1,3
"1798",2015-08-01,"Seattle","Vancouver",0,3
"1799",2015-08-01,"Colorado Rapids","LA Galaxy",1,3
"1800",2015-08-01,"Orlando City","Columbus Crew",5,2
"1801",2015-08-01,"New England","Toronto FC",3,1
"1802",2015-08-01,"Sporting KC","Houston Dynamo",1,1
"1803",2015-08-02,"San Jose","Portland Timbers",0,0
"1804",2015-08-02,"Chicago Fire","FC Dallas",2,0
"1805",2015-08-05,"Montreal Impact","NY Red Bulls",1,1
"1806",2015-08-05,"Toronto FC","Orlando City",4,1
"1807",2015-08-07,"Portland Timbers","Chicago Fire",1,0
"1808",2015-08-08,"Toronto FC","Sporting KC",1,3
"1809",2015-08-08,"Vancouver","Real Salt Lake",4,0
"1810",2015-08-08,"Colorado Rapids","Columbus Crew",1,2
"1811",2015-08-08,"Orlando City","Philadelphia",0,0
"1812",2015-08-08,"Houston Dynamo","San Jose",2,1
"1813",2015-08-08,"Montreal Impact","D.C. United",0,1
"1814",2015-08-09,"LA Galaxy","Seattle",3,1
"1815",2015-08-09,"NY Red Bulls","NYCFC",2,0
"1816",2015-08-13,"NYCFC","D.C. United",3,1
"1817",2015-08-14,"San Jose","Colorado Rapids",1,0
"1818",2015-08-15,"NY Red Bulls","Toronto FC",3,0
"1819",2015-08-15,"New England","Houston Dynamo",2,0
"1820",2015-08-15,"Sporting KC","Vancouver",4,3
"1821",2015-08-15,"FC Dallas","LA Galaxy",1,2
"1822",2015-08-15,"Real Salt Lake","Portland Timbers",0,1
"1823",2015-08-16,"Seattle","Orlando City",4,0
"1824",2015-08-16,"Philadelphia","Chicago Fire",3,3
"1825",2015-08-19,"Columbus Crew","NYCFC",2,2
"1826",2015-08-19,"Sporting KC","San Jose",0,5
"1827",2015-08-21,"Portland Timbers","Houston Dynamo",2,2
"1828",2015-08-22,"Toronto FC","Orlando City",5,0
"1829",2015-08-22,"D.C. United","San Jose",0,2
"1830",2015-08-22,"Vancouver","FC Dallas",1,0
"1831",2015-08-22,"Columbus Crew","Sporting KC",3,2
"1832",2015-08-22,"Chicago Fire","Colorado Rapids",0,1
"1833",2015-08-22,"Montreal Impact","Philadelphia",0,1
"1834",2015-08-22,"Real Salt Lake","Seattle",2,0
"1835",2015-08-23,"LA Galaxy","NYCFC",5,1
"1836",2015-08-26,"Colorado Rapids","Houston Dynamo",2,1
"1837",2015-08-26,"Chicago Fire","NY Red Bulls",3,2
"1838",2015-08-28,"San Jose","LA Galaxy",1,0
"1839",2015-08-29,"NYCFC","Columbus Crew",1,2
"1840",2015-08-29,"Toronto FC","Montreal Impact",2,1
"1841",2015-08-29,"Philadelphia","New England",0,1
"1842",2015-08-29,"Colorado Rapids","Sporting KC",2,1
"1843",2015-08-29,"FC Dallas","Real Salt Lake",2,0
"1844",2015-08-29,"Houston Dynamo","Vancouver",2,0
"1845",2015-08-29,"Orlando City","Chicago Fire",1,1
"1846",2015-08-30,"Seattle","Portland Timbers",2,1
"1847",2015-08-30,"NY Red Bulls","D.C. United",3,0
"1848",2015-09-05,"Seattle","Toronto FC",2,1
"1849",2015-09-05,"New England","Orlando City",3,0
"1850",2015-09-05,"San Jose","Philadelphia",1,2
"1851",2015-09-05,"Montreal Impact","Chicago Fire",4,3
"1852",2015-09-06,"Columbus Crew","FC Dallas",0,3
"1853",2015-09-09,"Vancouver","Colorado Rapids",2,0
"1854",2015-09-09,"Portland Timbers","Sporting KC",0,0
"1855",2015-09-11,"NY Red Bulls","Chicago Fire",3,2
"1856",2015-09-12,"Philadelphia","Columbus Crew",1,2
"1857",2015-09-12,"Colorado Rapids","D.C. United",1,1
"1858",2015-09-12,"LA Galaxy","Montreal Impact",0,0
"1859",2015-09-12,"FC Dallas","NYCFC",2,1
"1860",2015-09-12,"Houston Dynamo","Real Salt Lake",1,3
"1861",2015-09-12,"San Jose","Seattle",1,1
"1862",2015-09-13,"Toronto FC","New England",1,3
"1863",2015-09-13,"Orlando City","Sporting KC",3,1
"1864",2015-09-16,"NYCFC","Toronto FC",2,0
"1865",2015-09-16,"New England","NY Red Bulls",2,1
"1866",2015-09-16,"San Jose","Montreal Impact",1,1
"1867",2015-09-18,"Sporting KC","FC Dallas",3,1
"1868",2015-09-19,"Toronto FC","Colorado Rapids",3,1
"1869",2015-09-19,"Vancouver","Seattle",0,3
"1870",2015-09-19,"NYCFC","San Jose",3,2
"1871",2015-09-19,"D.C. United","Columbus Crew",1,2
"1872",2015-09-19,"Real Salt Lake","LA Galaxy",3,0
"1873",2015-09-19,"Chicago Fire","Orlando City",0,1
"1874",2015-09-19,"Montreal Impact","New England",3,0
"1875",2015-09-20,"Portland Timbers","NY Red Bulls",0,2
"1876",2015-09-20,"Philadelphia","Houston Dynamo",2,0
"1877",2015-09-23,"Houston Dynamo","Sporting KC",1,0
"1878",2015-09-23,"Montreal Impact","Chicago Fire",2,1
"1879",2015-09-25,"NY Red Bulls","Orlando City",2,5
"1880",2015-09-26,"Toronto FC","Chicago Fire",3,2
"1881",2015-09-26,"Montreal Impact","D.C. United",2,0
"1882",2015-09-26,"Vancouver","NYCFC",1,2
"1883",2015-09-26,"Columbus Crew","Portland Timbers",1,2
"1884",2015-09-26,"New England","Philadelphia",1,1
"1885",2015-09-26,"Houston Dynamo","Colorado Rapids",3,2
"1886",2015-09-27,"San Jose","Real Salt Lake",1,0
"1887",2015-09-27,"Sporting KC","Seattle",1,1
"1888",2015-09-27,"LA Galaxy","FC Dallas",3,2
"1889",2015-10-02,"D.C. United","NYCFC",2,1
"1890",2015-10-03,"Toronto FC","Philadelphia",3,1
"1891",2015-10-03,"NY Red Bulls","Columbus Crew",2,1
"1892",2015-10-03,"Orlando City","Montreal Impact",2,1
"1893",2015-10-03,"Chicago Fire","New England",3,1
"1894",2015-10-03,"Portland Timbers","Sporting KC",0,1
"1895",2015-10-03,"San Jose","Vancouver",1,1
"1896",2015-10-04,"FC Dallas","Houston Dynamo",4,1
"1897",2015-10-04,"Colorado Rapids","Real Salt Lake",1,2
"1898",2015-10-04,"Seattle","LA Galaxy",1,1
"1899",2015-10-07,"Vancouver","FC Dallas",0,0
"1900",2015-10-07,"NY Red Bulls","Montreal Impact",2,1
"1901",2015-10-10,"Colorado Rapids","Montreal Impact",0,1
"1902",2015-10-14,"Toronto FC","NY Red Bulls",2,1
"1903",2015-10-14,"Real Salt Lake","Portland Timbers",0,1
"1904",2015-10-14,"FC Dallas","Vancouver",2,0
"1905",2015-10-16,"Orlando City","NYCFC",2,1
"1906",2015-10-16,"San Jose","Sporting KC",1,0
"1907",2015-10-17,"Toronto FC","Columbus Crew",0,2
"1908",2015-10-17,"New England","Montreal Impact",0,1
"1909",2015-10-17,"Real Salt Lake","FC Dallas",0,1
"1910",2015-10-18,"D.C. United","Chicago Fire",4,0
"1911",2015-10-18,"NY Red Bulls","Philadelphia",4,1
"1912",2015-10-18,"Houston Dynamo","Seattle",1,1
"1913",2015-10-18,"LA Galaxy","Portland Timbers",2,5
"1914",2015-10-21,"Sporting KC","Colorado Rapids",0,2
"1915",2015-10-25,"Portland Timbers","Colorado Rapids",4,1
"1916",2015-10-25,"Seattle","Real Salt Lake",3,1
"1917",2015-10-25,"Vancouver","Houston Dynamo",3,0
"1918",2015-10-25,"Columbus Crew","D.C. United",5,0
"1919",2015-10-25,"Montreal Impact","Toronto FC",2,1
"1920",2015-10-25,"NYCFC","New England",1,3
"1921",2015-10-25,"Philadelphia","Orlando City",1,0
"1922",2015-10-25,"Sporting KC","LA Galaxy",2,1
"1923",2015-10-25,"FC Dallas","San Jose",2,1
"1924",2015-10-25,"Chicago Fire","NY Red Bulls",1,2
"1925",2015-10-28,"Seattle","LA Galaxy",3,2
"1926",2015-10-28,"D.C. United","New England",2,1
"1927",2015-10-29,"Montreal Impact","Toronto FC",3,0
"1928",2015-10-29,"Portland Timbers","Sporting KC",2,2
"1929",2015-11-01,"Portland Timbers","Vancouver",0,0
"1930",2015-11-01,"D.C. United","NY Red Bulls",0,1
"1931",2015-11-01,"Seattle","FC Dallas",2,1
"1932",2015-11-01,"Montreal Impact","Columbus Crew",2,1
"1933",2015-11-08,"NY Red Bulls","D.C. United",1,0
"1934",2015-11-08,"Columbus Crew","Montreal Impact",3,1
"1935",2015-11-08,"FC Dallas","Seattle",2,2
"1936",2015-11-08,"Vancouver","Portland Timbers",0,2
"1937",2015-11-22,"Portland Timbers","FC Dallas",3,1
"1938",2015-11-22,"Columbus Crew","NY Red Bulls",2,0
"1939",2015-11-29,"FC Dallas","Portland Timbers",2,2
"1940",2015-11-29,"NY Red Bulls","Columbus Crew",1,0
"1941",2015-12-06,"Columbus Crew","Portland Timbers",1,2
"1942",2016-03-06,"San Jose","Colorado Rapids",1,0
"1943",2016-03-06,"Chicago Fire","NYCFC",3,4
"1944",2016-03-06,"NY Red Bulls","Toronto FC",0,2
"1945",2016-03-06,"Portland Timbers","Columbus Crew",2,1
"1946",2016-03-06,"Houston Dynamo","New England",3,3
"1947",2016-03-06,"FC Dallas","Philadelphia",2,0
"1948",2016-03-06,"Orlando City","Real Salt Lake",2,2
"1949",2016-03-06,"Vancouver","Montreal Impact",2,3
"1950",2016-03-06,"Seattle","Sporting KC",0,1
"1951",2016-03-06,"LA Galaxy","D.C. United",4,1
"1952",2016-03-11,"Orlando City","Chicago Fire",1,1
"1953",2016-03-12,"Real Salt Lake","Seattle",2,1
"1954",2016-03-12,"New England","D.C. United",0,0
"1955",2016-03-12,"Montreal Impact","NY Red Bulls",3,0
"1956",2016-03-12,"Colorado Rapids","LA Galaxy",1,0
"1957",2016-03-12,"Columbus Crew","Philadelphia",1,2
"1958",2016-03-12,"Sporting KC","Vancouver",2,1
"1959",2016-03-12,"Houston Dynamo","FC Dallas",5,0
"1960",2016-03-13,"San Jose","Portland Timbers",2,1
"1961",2016-03-13,"NYCFC","Toronto FC",2,2
"1962",2016-03-18,"NYCFC","Orlando City",0,1
"1963",2016-03-19,"Chicago Fire","Columbus Crew",0,0
"1964",2016-03-19,"NY Red Bulls","Houston Dynamo",4,3
"1965",2016-03-19,"Seattle","Vancouver",1,2
"1966",2016-03-19,"LA Galaxy","San Jose",3,1
"1967",2016-03-19,"Portland Timbers","Real Salt Lake",2,2
"1968",2016-03-19,"FC Dallas","Montreal Impact",2,0
"1969",2016-03-20,"Philadelphia","New England",3,0
"1970",2016-03-20,"D.C. United","Colorado Rapids",1,1
"1971",2016-03-20,"Sporting KC","Toronto FC",1,0
"1972",2016-03-26,"NYCFC","New England",1,1
"1973",2016-03-26,"D.C. United","FC Dallas",0,3
"1974",2016-03-26,"Vancouver","Houston Dynamo",1,0
"1975",2016-04-01,"New England","NY Red Bulls",1,0
"1976",2016-04-02,"Chicago Fire","Philadelphia",1,0
"1977",2016-04-02,"Colorado Rapids","Toronto FC",1,0
"1978",2016-04-02,"Seattle","Montreal Impact",1,0
"1979",2016-04-02,"Vancouver","LA Galaxy",0,0
"1980",2016-04-02,"Sporting KC","Real Salt Lake",1,2
"1981",2016-04-02,"San Jose","D.C. United",1,1
"1982",2016-04-02,"FC Dallas","Columbus Crew",1,1
"1983",2016-04-03,"Orlando City","Portland Timbers",4,1
"1984",2016-04-08,"Philadelphia","Orlando City",2,1
"1985",2016-04-09,"Montreal Impact","Columbus Crew",2,0
"1986",2016-04-09,"New England","Toronto FC",1,1
"1987",2016-04-09,"D.C. United","Vancouver",4,0
"1988",2016-04-09,"NY Red Bulls","Sporting KC",0,2
"1989",2016-04-09,"Real Salt Lake","Colorado Rapids",1,0
"1990",2016-04-09,"FC Dallas","San Jose",2,2
"1991",2016-04-10,"Houston Dynamo","Seattle",1,1
"1992",2016-04-10,"LA Galaxy","Portland Timbers",1,1
"1993",2016-04-10,"NYCFC","Chicago Fire",0,0
"1994",2016-04-13,"San Jose","NY Red Bulls",2,0
"1995",2016-04-13,"Sporting KC","Colorado Rapids",1,2
"1996",2016-04-13,"Portland Timbers","FC Dallas",1,3
"1997",2016-04-15,"Houston Dynamo","LA Galaxy",1,4
"1998",2016-04-16,"Chicago Fire","Montreal Impact",1,2
"1999",2016-04-16,"D.C. United","Toronto FC",0,1
"2000",2016-04-16,"Colorado Rapids","NY Red Bulls",2,1
"2001",2016-04-16,"Seattle","Philadelphia",2,1
"2002",2016-04-16,"Columbus Crew","NYCFC",3,2
"2003",2016-04-16,"Portland Timbers","San Jose",3,1
"2004",2016-04-16,"Real Salt Lake","Vancouver",1,0
"2005",2016-04-17,"Orlando City","New England",2,2
"2006",2016-04-17,"FC Dallas","Sporting KC",2,1
"2007",2016-04-23,"Philadelphia","NYCFC",2,0
"2008",2016-04-23,"Montreal Impact","Toronto FC",0,2
"2009",2016-04-23,"D.C. United","New England",3,0
"2010",2016-04-23,"Colorado Rapids","Seattle",3,1
"2011",2016-04-23,"Columbus Crew","Houston Dynamo",1,0
"2012",2016-04-23,"LA Galaxy","Real Salt Lake",5,2
"2013",2016-04-23,"Vancouver","FC Dallas",3,0
"2014",2016-04-24,"San Jose","Sporting KC",1,0
"2015",2016-04-24,"NY Red Bulls","Orlando City",3,2
"2016",2016-04-27,"NYCFC","Montreal Impact",1,1
"2017",2016-04-27,"New England","Portland Timbers",1,1
"2018",2016-04-27,"Vancouver","Sporting KC",1,1
"2019",2016-04-29,"NY Red Bulls","FC Dallas",4,0
"2020",2016-04-30,"Seattle","Columbus Crew",1,0
"2021",2016-04-30,"Philadelphia","San Jose",1,1
"2022",2016-04-30,"NYCFC","Vancouver",3,2
"2023",2016-04-30,"Montreal Impact","Colorado Rapids",2,2
"2024",2016-04-30,"Chicago Fire","D.C. United",1,1
"2025",2016-04-30,"New England","Orlando City",2,2
"2026",2016-04-30,"Real Salt Lake","Houston Dynamo",2,1
"2027",2016-05-01,"Portland Timbers","Toronto FC",2,1
"2028",2016-05-01,"Sporting KC","LA Galaxy",1,1
"2029",2016-05-06,"Orlando City","NY Red Bulls",1,1
"2030",2016-05-07,"Vancouver","Portland Timbers",2,1
"2031",2016-05-07,"Seattle","San Jose",2,0
"2032",2016-05-07,"Colorado Rapids","Real Salt Lake",1,0
"2033",2016-05-07,"Toronto FC","FC Dallas",1,0
"2034",2016-05-07,"Columbus Crew","Montreal Impact",4,4
"2035",2016-05-07,"Houston Dynamo","Sporting KC",2,0
"2036",2016-05-08,"LA Galaxy","New England",4,2
"2037",2016-05-08,"D.C. United","NYCFC",0,2
"2038",2016-05-11,"Philadelphia","LA Galaxy",2,2
"2039",2016-05-11,"Colorado Rapids","Sporting KC",1,0
"2040",2016-05-11,"Vancouver","Chicago Fire",2,1
"2041",2016-05-11,"San Jose","Houston Dynamo",3,1
"2042",2016-05-11,"FC Dallas","Portland Timbers",2,1
"2043",2016-05-13,"D.C. United","NY Red Bulls",2,0
"2044",2016-05-14,"Montreal Impact","Philadelphia",1,1
"2045",2016-05-14,"Columbus Crew","Colorado Rapids",1,1
"2046",2016-05-14,"New England","Chicago Fire",2,0
"2047",2016-05-14,"Toronto FC","Vancouver",3,4
"2048",2016-05-14,"FC Dallas","Seattle",2,0
"2049",2016-05-15,"Houston Dynamo","Real Salt Lake",1,0
"2050",2016-05-15,"Sporting KC","Orlando City",2,1
"2051",2016-05-15,"Portland Timbers","NYCFC",1,2
"2052",2016-05-18,"Toronto FC","NYCFC",1,1
"2053",2016-05-18,"NY Red Bulls","Chicago Fire",1,0
"2054",2016-05-20,"Philadelphia","D.C. United",1,0
"2055",2016-05-21,"NYCFC","NY Red Bulls",0,7
"2056",2016-05-21,"Chicago Fire","Houston Dynamo",1,0
"2057",2016-05-21,"Toronto FC","Columbus Crew",0,0
"2058",2016-05-21,"Seattle","Colorado Rapids",0,1
"2059",2016-05-21,"New England","FC Dallas",2,4
"2060",2016-05-21,"Orlando City","Montreal Impact",2,1
"2061",2016-05-21,"Sporting KC","Real Salt Lake",1,3
"2062",2016-05-22,"Portland Timbers","Vancouver",4,2
"2063",2016-05-22,"LA Galaxy","San Jose",1,1
"2064",2016-05-25,"Orlando City","Philadelphia",2,2
"2065",2016-05-27,"Sporting KC","D.C. United",0,1
"2066",2016-05-28,"Vancouver","Houston Dynamo",1,1
"2067",2016-05-28,"NY Red Bulls","Toronto FC",3,0
"2068",2016-05-28,"Colorado Rapids","Philadelphia",1,1
"2069",2016-05-28,"New England","Seattle",2,1
"2070",2016-05-28,"San Jose","FC Dallas",0,0
"2071",2016-05-28,"Chicago Fire","Portland Timbers",1,1
"2072",2016-05-28,"Montreal Impact","LA Galaxy",3,2
"2073",2016-05-28,"Columbus Crew","Real Salt Lake",4,3
"2074",2016-05-29,"NYCFC","Orlando City",2,2
"2075",2016-06-01,"Philadelphia","Columbus Crew",3,2
"2076",2016-06-01,"Portland Timbers","San Jose",1,0
"2077",2016-06-01,"D.C. United","Seattle",0,2
"2078",2016-06-02,"NYCFC","Real Salt Lake",2,3
"2079",2016-06-02,"LA Galaxy","Sporting KC",0,0
"2080",2016-06-02,"FC Dallas","Houston Dynamo",1,1
"2081",2016-06-18,"NYCFC","Philadelphia",3,2
"2082",2016-06-18,"Vancouver","New England",1,2
"2083",2016-06-18,"Colorado Rapids","Chicago Fire",2,1
"2084",2016-06-18,"Orlando City","San Jose",2,2
"2085",2016-06-18,"Toronto FC","LA Galaxy",1,0
"2086",2016-06-18,"Columbus Crew","Montreal Impact",0,0
"2087",2016-06-18,"Houston Dynamo","D.C. United",0,0
"2088",2016-06-18,"Real Salt Lake","Portland Timbers",2,2
"2089",2016-06-19,"Sporting KC","FC Dallas",2,0
"2090",2016-06-19,"NY Red Bulls","Seattle",2,0
"2091",2016-06-22,"Philadelphia","Chicago Fire",4,3
"2092",2016-06-22,"LA Galaxy","Colorado Rapids",0,0
"2093",2016-06-22,"Real Salt Lake","NY Red Bulls",2,1
"2094",2016-06-25,"Seattle","NYCFC",0,2
"2095",2016-06-25,"D.C. United","New England",2,0
"2096",2016-06-25,"Philadelphia","Vancouver",2,3
"2097",2016-06-25,"San Jose","LA Galaxy",1,1
"2098",2016-06-25,"FC Dallas","Real Salt Lake",2,0
"2099",2016-06-25,"Montreal Impact","Sporting KC",2,2
"2100",2016-06-25,"Columbus Crew","NY Red Bulls",1,1
"2101",2016-06-25,"Orlando City","Toronto FC",3,2
"2102",2016-06-26,"Portland Timbers","Houston Dynamo",3,2
"2103",2016-07-01,"Chicago Fire","San Jose",1,0
"2104",2016-07-01,"Real Salt Lake","D.C. United",1,1
"2105",2016-07-02,"Montreal Impact","New England",3,2
"2106",2016-07-02,"Toronto FC","Seattle",1,1
"2107",2016-07-02,"Houston Dynamo","Philadelphia",1,0
"2108",2016-07-03,"NYCFC","NY Red Bulls",2,0
"2109",2016-07-03,"Sporting KC","Columbus Crew",3,2
"2110",2016-07-04,"Colorado Rapids","Portland Timbers",0,0
"2111",2016-07-04,"LA Galaxy","Vancouver",2,0
"2112",2016-07-04,"FC Dallas","Orlando City",4,0
"2113",2016-07-06,"New England","NYCFC",0,1
"2114",2016-07-08,"San Jose","FC Dallas",0,1
"2115",2016-07-08,"Orlando City","Houston Dynamo",0,0
"2116",2016-07-09,"Seattle","LA Galaxy",0,1
"2117",2016-07-09,"Philadelphia","D.C. United",3,0
"2118",2016-07-09,"Vancouver","Colorado Rapids",2,2
"2119",2016-07-09,"New England","Columbus Crew",3,1
"2120",2016-07-09,"Toronto FC","Chicago Fire",1,0
"2121",2016-07-09,"Real Salt Lake","Montreal Impact",1,1
"2122",2016-07-10,"NY Red Bulls","Portland Timbers",0,0
"2123",2016-07-10,"Sporting KC","NYCFC",3,1
"2124",2016-07-13,"Columbus Crew","Toronto FC",1,1
"2125",2016-07-13,"NY Red Bulls","Orlando City",2,0
"2126",2016-07-13,"Portland Timbers","Montreal Impact",1,1
"2127",2016-07-13,"Vancouver","Real Salt Lake",2,0
"2128",2016-07-13,"Chicago Fire","Sporting KC",1,0
"2129",2016-07-13,"Seattle","FC Dallas",5,0
"2130",2016-07-15,"LA Galaxy","Houston Dynamo",1,0
"2131",2016-07-16,"Colorado Rapids","Sporting KC",1,0
"2132",2016-07-16,"Vancouver","Orlando City",2,2
"2133",2016-07-16,"Columbus Crew","D.C. United",1,1
"2134",2016-07-16,"San Jose","Toronto FC",2,1
"2135",2016-07-16,"Real Salt Lake","New England",0,0
"2136",2016-07-16,"FC Dallas","Chicago Fire",3,1
"2137",2016-07-17,"Portland Timbers","Seattle",3,1
"2138",2016-07-17,"Montreal Impact","NYCFC",1,3
"2139",2016-07-17,"Philadelphia","NY Red Bulls",2,2
"2140",2016-07-22,"Real Salt Lake","San Jose",1,1
"2141",2016-07-23,"Portland Timbers","LA Galaxy",1,2
"2142",2016-07-23,"Colorado Rapids","FC Dallas",1,1
"2143",2016-07-23,"Columbus Crew","Orlando City",2,2
